chr	pos	rate	cM
chr22	931483	1.92092499999691	2.98342826475467
chr22	931566	2.12955850000014	2.98358770152967
chr22	932686	0.980109000000004	2.98597280704967
chr22	936911	1.41385099999998	2.99011376757467
chr22	939816	2.83707499999986	2.99422100472967
chr22	940494	11.029035	2.99614454157968
chr22	942684	2.21377999999966	3.02029812822966
chr22	943027	2.46828000000001	3.02105745476966
chr22	946168	2.27629500000195	3.02881032224966
chr22	946202	1.87106000000008	3.02888771627966
chr22	948473	1.42450000000003	3.03313689353966
chr22	953763	1.71492499999999	3.04067249853966
chr22	956887	0.582830999999909	3.04602992423966
chr22	958441	1.98357499999995	3.04693564361366
chr22	961525	2.39367799999995	3.05305298891366
chr22	965531	2.64360500000042	3.06264206298166
chr22	965843	2.7699349999999	3.06346686774166
chr22	966437	2.20024600000015	3.06511220913166
chr22	968311	4.35792599999995	3.06923547013566
chr22	971225	1.42688000000016	3.08193446649966
chr22	971578	1.42542999999925	3.08243815513966
chr22	971883	0.728958500000218	3.08287291128966
chr22	973032	0.943475000000388	3.08371048460616
chr22	973664	0.980246999999757	3.08430676080616
chr22	975834	1.16797000000017	3.08643389679616
chr22	977024	7.44235999999992	3.08782378109616
chr22	979626	3.83759500000025	3.10718880181616
chr22	980114	11.0692850000001	3.10906154817616
chr22	982516	29.8909000000001	3.13564997074616
chr22	984812	4.12078999999985	3.2042794771462
chr22	985406	2.5527500000006	3.20672722640619
chr22	985560	7.99147499999983	3.20712034990619
chr22	986811	2.98416499999983	3.21711768513119
chr22	987962	3.06576000000032	3.22055245904619
chr22	988394	68.42535	3.22187686736619
chr22	990258	60.4850549999997	3.34942171976627
chr22	990606	20.7448099999996	3.3704705189062
chr22	990852	1.59060999999997	3.37557374216622
chr22	992131	0.712253500000051	3.37760813235622
chr22	994585	0.560457500000044	3.37935600244522
chr22	997454	0.691886499999885	3.38096395501272
chr22	999158	0.60388350000008	3.38214292960872
chr22	1001375	1.96305749999999	3.38348173932822
chr22	1009909	2.51267300000011	3.40023447203322
chr22	1010706	0.863265000000081	3.40223707241422
chr22	1012012	0.731342999999923	3.40336449650422
chr22	1014093	0.918486000000225	3.40488642128722
chr22	1015327	1.08229699999973	3.40601983301122
chr22	1016059	1.32604100000097	3.40681207441522
chr22	1016314	1.46909299999853	3.40715021487022
chr22	1016508	0.597377000000002	3.40743521891222
chr22	1018604	0.797608499999917	3.40868732110422
chr22	1019539	0.698962000000228	3.40943308505172
chr22	1020773	0.818176999999598	3.41029560415972
chr22	1021604	2.00538000000163	3.41097550924672
chr22	1021760	0.554139499999975	3.41128834852672
chr22	1027334	1.73363999999982	3.41437712209972
chr22	1027656	0.695679999999984	3.41493535417972
chr22	1031544	11.0068100000003	3.41764015801972
chr22	1033199	2.44442499999849	3.43585642856972
chr22	1033464	1.72075550000001	3.43650420119471
chr22	1036388	2.3652099999996	3.44153569027671
chr22	1036431	0.839327000000026	3.44163739430672
chr22	1038910	0.495990000000024	3.44371808593972
chr22	1047028	1.82255149999945	3.44774453275972
chr22	1047231	2.03513499999998	3.44811451071422
chr22	1049681	4.77201500000003	3.45310059146421
chr22	1053496	10.466685	3.47130582868921
chr22	1055605	5.06118500000003	3.49338006735422
chr22	1057445	2.87335499999976	3.50269264775423
chr22	1057541	3.41739499999992	3.50296848983423
chr22	1061337	3.4664400000002	3.51594092125423
chr22	1062891	2.96505500000053	3.52132776901423
chr22	1062987	2.89519499999999	3.52161241429422
chr22	1068785	0.706121500000024	3.53839875490422
chr22	1074708	1.14478499999999	3.54258111254872
chr22	1076523	2.34261000000279	3.54465889732372
chr22	1076546	1.46662749999991	3.54471277735372
chr22	1079518	5.29101000000034	3.54907159428372
chr22	1080154	5.21902150000003	3.55243667664372
chr22	1081156	6.94638499999995	3.55766613618672
chr22	1083260	3.98904500000018	3.57228133022671
chr22	1083591	0.755104499999934	3.57360170412171
chr22	1088903	0.470535500000136	3.57761281922571
chr22	1091087	0.378308999999997	3.57864046875771
chr22	1094292	0.668141999999741	3.57985294910271
chr22	1095312	0.61843900000038	3.58053445394271
chr22	1096378	0.413175999999935	3.58119370991671
chr22	1099346	0.749943000000006	3.58242001628471
chr22	1104619	0.757470499999997	3.58637446572371
chr22	1109831	0.293799999999966	3.59032240196971
chr22	1115277	1.36656000000264	3.59192243676971
chr22	1115392	3.78347199999994	3.59207959116971
chr22	1120850	0.637482500000109	3.61272978134571
chr22	1123514	0.387650999999997	3.61442803472571
chr22	1131078	0.352803000000031	3.61736022688971
chr22	1135912	0.165179349999991	3.61906567659171
chr22	1153009	0.179983449999989	3.62188974793866
chr22	1166790	0.180066000000013	3.62437009986311
chr22	1181869	0.698366499999907	3.62708531507711
chr22	1183623	1.44392100000058	3.62831024991811
chr22	1183850	0.305739999999972	3.62863801998511
chr22	1193707	0.429957500000076	3.63165169916511
chr22	1199483	0.446836999999936	3.63413513368511
chr22	1205376	1.29520750000015	3.63676834412611
chr22	1205759	0.589867000000053	3.63726440859861
chr22	1208746	1.20601649999994	3.63902634132761
chr22	1209163	1.56241499999993	3.63952925020811
chr22	1209613	1.13290000000013	3.64023233695811
chr22	1210822	0.632952499999791	3.64160201305811
chr22	1213057	2.51162000000014	3.64301666189561
chr22	1214192	3.19349500000032	3.64586735059562
chr22	1214738	2.36542999999984	3.64761099886562
chr22	1216211	3.55394500000065	3.65109527725562
chr22	1216539	0.715971999999972	3.65226097121562
chr22	1222263	1.02156600000014	3.65635919494362
chr22	1224155	0.681945999999947	3.65829199781561
chr22	1229774	4.56137000000219	3.66212385238961
chr22	1229842	3.94883500000903	3.66243402554962
chr22	1229859	1.93928499999992	3.66250115574462
chr22	1233000	0.420648999999984	3.66859244992962
chr22	1235108	1.0641775000013	3.66947917802162
chr22	1235305	7.51542999999999	3.66968882098912
chr22	1240974	2.70820999999998	3.71229379365913
chr22	1243577	2.83708499999996	3.71934326428912
chr22	1245932	1.1931240000003	3.72602459946413
chr22	1246375	2.0145305	3.72655315339613
chr22	1249023	3.67685399999997	3.73188763016013
chr22	1250268	6.30406799999998	3.73646531339012
chr22	1255988	12.9896044999999	3.77252458235012
chr22	1258382	10.5346800000001	3.80362169552315
chr22	1261028	10.0444399999999	3.83149645880314
chr22	1262767	2.66441500000161	3.84896373996314
chr22	1262946	2.49224499999949	3.84944067024814
chr22	1263268	0.777982500000071	3.85024317313814
chr22	1264831	13.1152639999999	3.85145915978564
chr22	1268794	5.59243200000008	3.90343495101763
chr22	1270779	2.82293999999995	3.91453592853763
chr22	1275091	3.47499000000014	3.92670844581763
chr22	1276101	7.66973499999993	3.93021818571763
chr22	1277262	13.36597	3.93912274805263
chr22	1282708	3.35002000000084	4.01191382067262
chr22	1282916	4.42409499999899	4.01261062483262
chr22	1283247	10.59146	4.01407500027762
chr22	1286672	0.654750500000146	4.05035075077762
chr22	1288362	0.944322999999884	4.05145727912262
chr22	1289204	1.08055800000043	4.05225239908862
chr22	1289684	0.637344499999931	4.05277106692862
chr22	1292466	0.64132650000005	4.05454415932762
chr22	1295130	1.53383999999977	4.05625265312362
chr22	1295575	1.02945900000003	4.05693521192362
chr22	1298527	1.40529000000006	4.05997417489162
chr22	1299197	0.593757499999948	4.06091571919162
chr22	1304622	1.9316900000095	4.06413685362912
chr22	1304664	0.793209499999895	4.06421798460912
chr22	1307634	1.27279500000024	4.06657381682412
chr22	1308320	2.16297499999963	4.06744695419412
chr22	1308819	9.49782499999984	4.06852627871912
chr22	1310068	2.21798500000232	4.08038906214413
chr22	1310110	3.11681000000021	4.08048221751413
chr22	1310858	3.1681450000003	4.08281359139413
chr22	1311696	2.60892199999985	4.08546849690413
chr22	1313512	3.46246000000005	4.09020629925613
chr22	1314612	5.65023799999987	4.09401500525613
chr22	1316304	2.0595350000066	4.10357520795212
chr22	1316333	2.29097999999947	4.10363493446713
chr22	1316526	2.06725999999829	4.10407709360712
chr22	1316620	1.5794250000002	4.10427141604713
chr22	1317621	1.0236160000002	4.10585242047213
chr22	1319179	1.38232499999964	4.10744721420012
chr22	1320058	1.34214000000031	4.10866227787513
chr22	1320886	0.940536999999976	4.10977356979513
chr22	1323438	1.95955999999931	4.11217382021913
chr22	1323609	3.03532700000001	4.11250890497913
chr22	1326162	12.1436950000001	4.12025809481013
chr22	1328503	6.06674999999965	4.14868648480514
chr22	1329146	3.49018500000056	4.15258740505514
chr22	1329411	2.71513999999998	4.15351230408014
chr22	1332910	2.70656999999988	4.16301257894013
chr22	1333902	5.56446500000022	4.16569749638013
chr22	1334573	4.36496499999993	4.16943125239514
chr22	1337565	3.21987500000321	4.18249122767515
chr22	1337632	5.19647500000023	4.18270695930014
chr22	1337880	5.80135499999947	4.18399568510014
chr22	1338356	2.97313450000018	4.18675713008015
chr22	1339012	1.74377649999996	4.18870750631215
chr22	1347127	0.659079000000082	4.20285825260965
chr22	1350514	0.669781000000026	4.20509055318265
chr22	1354272	1.80037499999556	4.20760759018065
chr22	1354328	0.536005000000055	4.20770841118064
chr22	1359243	0.512946499999968	4.21034287575565
chr22	1362628	0.384344000000003	4.21207919965815
chr22	1368147	0.478394500000014	4.21420039419415
chr22	1371358	0.379774500000033	4.21573651893365
chr22	1376240	0.863787499999983	4.21759057804265
chr22	1377199	0.789889499999942	4.21841895025515
chr22	1381686	2.62707150000005	4.22196318444164
chr22	1385166	2.52972449999995	4.23110539326165
chr22	1389795	2.19923349999991	4.24281548797215
chr22	1391061	1.01053800000022	4.24559971758315
chr22	1391674	0.570938000000161	4.24621917737715
chr22	1393564	1.3537450000002	4.24729825019715
chr22	1393933	2.13832899999967	4.24779778210215
chr22	1395241	3.1984050000002	4.25059471643414
chr22	1395877	2.28505000000031	4.25262890201414
chr22	1396329	1.9808600000001	4.25366174461415
chr22	1397120	2.05755099999965	4.25522860487415
chr22	1398207	1.32362549999998	4.25746516281115
chr22	1403629	3.55490300000007	4.26464186027215
chr22	1406068	1.34679299999996	4.27331226868916
chr22	1407468	0.689837000000051	4.27519777888916
chr22	1413975	0.794229499999976	4.27968654824816
chr22	1420055	0.339241500000005	4.28451546360816
chr22	1426299	0.816636999999773	4.28663368753416
chr22	1427308	0.844382500000459	4.28745767426715
chr22	1428163	0.439129499999896	4.28817962130466
chr22	1432033	0.458866000000032	4.28987905246966
chr22	1435794	0.794118499999941	4.29160484749566
chr22	1437027	0.383095000000058	4.29258399560616
chr22	1439598	0.291987999999984	4.29356893285116
chr22	1443699	0.136487999999997	4.29476637563915
chr22	1465828	0.869807000000214	4.29778671859115
chr22	1466802	1.5054800000003	4.29863391060916
chr22	1467133	2.78403	4.29913222448916
chr22	1471852	3.60187499999974	4.31227006205915
chr22	1472430	3.48232499999996	4.31435194580915
chr22	1475941	4.04363500000042	4.32657838888415
chr22	1476909	2.54320849999992	4.33049262756415
chr22	1480836	2.83532900000001	4.34047980734366
chr22	1486017	1.69876999999927	4.35516964689266
chr22	1486282	7.15167100000001	4.35561982094265
chr22	1493980	19.2088184999999	4.41067338430066
chr22	1495470	13.1589450000005	4.43929452386567
chr22	1495947	9.93945500000006	4.44557134063067
chr22	1496522	4.86952000000002	4.45128652725565
chr22	1504801	2.08202999999879	4.49160128333566
chr22	1505121	1.15784500000012	4.49226753293566
chr22	1506836	2.07076500000098	4.49425323711066
chr22	1507030	1.39213249999999	4.49465496552066
chr22	1510873	2.03446500000004	4.50000493071816
chr22	1512282	2.28400500000397	4.50287149190316
chr22	1512325	1.54845499999741	4.50296970411816
chr22	1512496	2.98369500000006	4.50323448992316
chr22	1515136	2.79890999999995	4.51111144472315
chr22	1518829	3.41820999999994	4.52144781935316
chr22	1520582	2.03579500000016	4.52743994148316
chr22	1521343	1.54172499999999	4.52898918147816
chr22	1523214	5.87507500000014	4.53187374895316
chr22	1525700	3.79548999999985	4.54647918540317
chr22	1526789	4.720731	4.55061247401317
chr22	1530984	3.02218850000005	4.57041594055817
chr22	1533335	1.80484000000028	4.57752110572167
chr22	1533434	3.04198999999966	4.57769978488167
chr22	1533924	3.90615749999999	4.57919035998166
chr22	1537041	7.04977999999996	4.59136585290916
chr22	1539370	2.58234999999945	4.60778479052918
chr22	1539553	4.41776500000089	4.60825736057918
chr22	1539941	29.2147549999999	4.60997145339917
chr22	1541497	60.6589100000002	4.65542961217919
chr22	1542311	1.62456499999988	4.70480596491931
chr22	1544342	6.99592000000002	4.70810545643431
chr22	1545387	5.34666500000028	4.71541619283432
chr22	1545634	5.33829499999988	4.7167368190893
chr22	1546611	4.35119000000036	4.7219523333043
chr22	1547216	4.0869749999998	4.7245848032543
chr22	1548598	4.58478000000002	4.7302330027043
chr22	1549152	2.99690000000135	4.7327729708243
chr22	1549174	7.18286999999996	4.73283890262431
chr22	1549740	17.4667950000001	4.7369044070443
chr22	1551780	1.75142499999999	4.77253666884432
chr22	1552662	1.59444000000021	4.77408142569432
chr22	1553019	1.34761999999987	4.77465064077431
chr22	1553606	1.68931500000077	4.77544169371431
chr22	1553808	1.07595499999977	4.77578293534432
chr22	1555134	12.8139600000001	4.77720965167431
chr22	1557442	11.2300499999999	4.80678427135435
chr22	1558511	1.43438500000005	4.81878919480432
chr22	1560570	25.5436434999999	4.82174259351932
chr22	1562888	0.446409500000066	4.88095275915239
chr22	1570175	1.00869099999954	4.88420574517889
chr22	1571008	0.407784000000034	4.88504598478189
chr22	1574715	0.556298500000063	4.88655764006989
chr22	1576389	0.695311000000054	4.88748888375889
chr22	1577338	0.944493999999484	4.88814873389789
chr22	1577821	0.761666500000006	4.88860492449989
chr22	1578987	1.46079350000127	4.88949302763889
chr22	1579142	0.489052000000031	4.88971945063139
chr22	1582650	0.996152499999574	4.89143504504739
chr22	1583267	0.69470049999978	4.89204967113988
chr22	1584433	1.51111000000293	4.89285969192288
chr22	1584588	0.808355999999852	4.89309391397288
chr22	1586169	1.73370550000005	4.89437192480889
chr22	1590899	1.869663	4.90257235182388
chr22	1594931	2.44545899999943	4.91011083303988
chr22	1595352	0.976822500000079	4.91114037127888
chr22	1596289	1.47497999999913	4.91205565396138
